customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
da5bd8e328c797b2d8f4d7199d5e94d5,374435e2f0f48d047373cdcf1df86d8c,06780,taboao da serra,SP
ceec04c1f9846950a467eee17ccdfb85,34962563ebeec9ee2399336065fb09e0,05351,sao paulo,SP
9393744f4214f430a813fee1316567e2,927c1b4bd2d326409fd16eeedaa9ea30,48080,alagoinhas,BA
c947bd7320af6ca068c7ef4389693173,28b358cbc7d077bc3bfcc788bade155c,04561,sao paulo,SP
244c5781e9005c4d4ed312232b155b00,4ee952a26c5e8af732f1e08c163dff5f,14783,barretos,SP
8e7952773b680825d0c65e05592440e7,b9d9da6805f069d2324edb4952e9d0c7,15685,ouroeste,SP
78d5661572968e9b17462be561afa42c,904a6a8c41db7927d4bb241b306e539d,84350,ortigueira,PR
5b9e676ba4af242f149ba51d095d4f5d,adda0d6fc1c16cde6a95d6bf6041558f,86084,londrina,PR
29c35fc91fc13fb5073c8f30505d860d,7e1a5ca61b572d76b64b6688b9f96473,62700,caninde,CE
e6dfd24ec0d6e4e7002fa6dca5bf55a0,7a76f872eec388119a13858df1571b2b,47950,cristopolis,BA
710f531a591d1042892eb71a78499cd5,956a5b68d7a800491cb49a2a10f00d0c,56304,petrolina,PE
4d575680ce2505bef7485ecf1badf1d6,067d22395c78dfe68b327a9444ea48f6,09661,sao bernardo do campo,SP
b36aecddfe5ccb0971ba9de40729416e,29ca20390ebb1a670b4f22c0bf757b7c,13070,campinas,SP
833f9bfebc6895534e9567939653e933,cf58b0a3959d683b2702baafc2544673,28907,cabo frio,RJ
8b70e14114ad1b6f5050481b48c24a24,ad9f17317092cd1f0c69407fe5e2107d,09720,sao bernardo do campo,SP
6e99733532423390e0d537024ac60812,9a74735754d42a0593bcf6356ab369e2,95920,boqueirao do leao,RS
d9d2cd20127873b3196b6847b7810504,bf9605839bc246e37340382e39491e79,02989,sao paulo,SP
f7c89da122bf0065f6157a4c19bfe24e,f03010990971a88c965c821171f93010,80250,curitiba,PR
246295516c97fc54aa274c6fd2222602,7d3d94b4740895a17760e976797f9f0e,73752,planaltina,GO
daada56f7d2e74dfd291d652b7e03ac2,b830bedf28690adc283cc2fc24a61768,17160,arealva,SP
c761ebec64b4f7a47b094442b3dbfe0d,d4d43f25b59d9e22be5c238a77c52eb3,22040,rio de janeiro,RJ
13cd366fe64b37786a0c7cf845d1711f,5b976dd4f77ac841d7027290494b8dbe,01228,sao paulo,SP
33c7436be4e08a85eb14b56f24f4506f,7c7549c421f7dfb5b3b993c83ccb1274,88063,florianopolis,SC
d3cafb429363e1c6b3a3af369e31728a,7f7126b230207b8c24086dfb5f408ec3,99062,passo fundo,RS
212faae3e5c3646879daad76a9f106b3,72535bb4d0048ab6c69d0364ce0dee54,94500,viamao,RS
d8d953c123168b787dceec29e08d08d3,157cba90d59357f1e82a211874b89e59,41720,salvador,BA
5681c6fa141b43aaa13277dd0fd30b76,6edb6d37f4e385515f898b31dafe8fde,89270,guaramirim,SC
6cad8bda4d24c4f8c23b060739f09d50,d042146c4da00e3add955504c7740785,83323,pinhais,PR
bc4e6f215af91483d54431baacb9506f,934bc5960242b4b13910b02da54a6499,33080,santa luzia,MG
c0ca3b0cd457d58573982009c592f913,0d153268371aa25450d4117ff070277e,29314,cachoeiro de itapemirim,ES
a428b29ed08b54ee2ba2c4f06f1a0172,bdfd71dfee6faa67122cc7cdbc14d9f7,03707,sao paulo,SP
c1ba054116e13a367a09a45be363525c,bacfd927a67bc4cdbd5912606e830e35,38570,guarda-mor,MG
2110656d0356c5d1d3c7f1c7bce0e319,1545f2408959aa8478cb267d8429e642,41830,salvador,BA
cb3e59ee986f4594de1982df4ae214f7,5fba1267f14b938597891c1cca2aec83,13087,campinas,SP
b704f6bff2b0add361439bc7ff6891b9,87c966979c823236e0d541e7618f12d1,20510,rio de janeiro,RJ
aea1dc2400dfb8eed8cc28b4f8f84faf,558f30ef40ea639bb2a653de68b87c96,13760,tapiratiba,SP
89fe1107a7a7a8e70a256454d3da5335,cd8b7fb73501d01b71552fa7dd310083,05415,sao paulo,SP
9111c8e96c761096f6fbe14a3a539f5d,aa682fe324897a3a7e73bf2591ffc4ba,13223,varzea paulista,SP
20c678bfce3c8252288f70dd2bee5e51,a59129ed35da4c3e3f2a005b4c6582fc,86081,londrina,PR
fbf9c2e3c687f16df64422a9c855b8e2,6059cde3ff567c063cc2af56ca7c47df,21750,rio de janeiro,RJ
7838d18f32fd8c01bf0712b588663c16,4f565e623a2b39b6b3d36aa1678f9e92,16072,aracatuba,SP
0fd9e022d3e82c6e05d0104ce129466c,8a90c3e2b92d45ef07713a65eaddb41e,04302,sao paulo,SP
686427538716525c9b1b699caa2bd8f7,5b8a75e77489899ad9e6d57273aafd7f,86960,barbosa ferraz,PR
b4111141220267ae8e763af405bc6469,5d9cec5f168ee6cdd275168ed54797f7,63011,juazeiro do norte,CE
fa8aaa18814fdd364807cf2de3b57fa5,840739182853bbdd69938b37f6d87c1e,28770,santa maria madalena,RJ
ae8103a85db8c3dfc90a0473e90db207,39d84f98d086e195f0879818e81a6767,89259,jaragua do sul,SC
0a9b989d01b6dcfb690b128b24ab3221,4a333e04d23005c217ed0c15b132c94f,28880,barra de sao joao,RJ
1cb19e72dbe69d9091b464032caebb40,20998bddec67bba3cc5765fc21ed6f89,28908,cabo frio,RJ
680e38a70d371582570f41cc47dc2791,713110abe5de675d1513356694fe095a,13503,rio claro,SP
4233f443bac7d7de2c4e6782763fa516,ed7a7ddd472228e549caaa460f9d53ce,44200,santo amaro,BA
39bb2424304a318278cf4516500c657c,cdc6cd6f0a8b8f844db9a61e779055b3,06270,osasco,SP
7372fb39ddd5b2bcfb9466a66fa69dd3,6aa828fc903b810472cff927dd42b500,37504,itajuba,MG
8cfccb3fb973f58b56ba50e213092e4c,eefe1ea56c1116469d9f0a77b903a188,13311,itu,SP
d14a98aaff22268ebdcbcd6acb7161be,2af0911d94538ca50b926691a15d98d3,36884,muriae,MG
