review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
d959d2123a2f28fad7885ab1b8f1903c,cd323a618a599ad1cedaeb75d1d5b8fd,4,,,2018-02-21 00:00:00,2018-02-22 01:30:20
7eb8a46d5a165e960020e6cc1355eb75,573cdc3b8d7f43d865aba5fbbc888802,4,,,2018-02-01 00:00:00,2018-02-02 15:00:19
e948a1927f63a1d60bf33ddb335c0cbb,8bfc859f734def7a579d24fe9b618da3,5,Ótimo ,Loja perfeita ,2018-08-30 00:00:00,2018-09-03 13:15:55
228a25615ef0bf98bc82748242b51589,d8d8abd9a4aa1b36575678bdf5e9d23e,5,,,2017-04-01 00:00:00,2017-04-01 21:03:21
1a6a79840391bedbf0a332184df23b3f,b9a6c5f5df52c7226ac85aee7524c27f,5,,,2018-06-20 00:00:00,2018-06-20 15:53:18
a2e8b4e665acb20e3882024253228712,2d5a9031ce30f2732d18bb3722b887a4,5,,"Produto muito bom e entregue no prazo ,recomendo.",2017-06-02 00:00:00,2017-06-03 18:06:00
aacf6f81f78d28d3b1da243e211605c4,fb66173878dcc988e4e3e1151901b298,1,,"Quero saber quando receberei meu pedido.
",2018-02-24 00:00:00,2018-02-25 00:56:43
1c9b965575ce36519e5065662c06406e,3762c0ef92b5bc397671e6d7e6d5672f,5,,,2017-08-23 00:00:00,2017-08-25 10:18:26
ce2267ae0802ab999b4b133d8a9f2bdb,d95c203ba62b39ad3c3a2df8d5e7c052,5,,,2018-02-28 00:00:00,2018-03-02 19:12:29
4d0b94b13b9966be8f4dcf8d08da7c9c,042649285cd08ef7c546445419b43407,3,,Apenas não recebi emails de confirmação de compra nem andamento do pedido. Nem da stark e nem da loja.,2018-03-17 00:00:00,2018-03-20 18:24:31
3dc475ff52641ff5a077254d7fe582b2,53b48de8c162b1a00ace27c3c0a9b148,4,recomendo,minha filha adorou.,2018-07-31 00:00:00,2018-08-01 17:27:58
f0307f05bf524c649e370775d673660c,e6d3b5b66f40a99ac01da49f4c543e36,4,,,2018-04-27 00:00:00,2018-04-27 16:17:43
34b0f2c191cefae77a0805d4c54e5410,ff54c442f3e9f50941a09dcf4e061e6f,5,,"É uma empresa confiavel ,",2017-02-26 00:00:00,2017-02-27 23:22:56
e567ce750252ee51158fcff22af3723d,f939e2a89376e44158657a15465cacce,1,,,2018-03-22 00:00:00,2018-03-26 19:01:40
d33da30c71cd1e6cd526c22ff7a4d708,a711032f5b2df3b039238b1a273076b8,5,,Ótimo atendimento!,2018-04-23 00:00:00,2018-04-24 01:08:40
76d143f51d89ead96814bac36797382a,309de5faf9baa8961fd068f3f4e44dcd,1,,"infelizmente não tem como avaliar,porque não recebi ainda o meu pedido.Enviaram pelo correio e não foi entregue! Está parado nos correios,era para ser entregue até o dia 07/03/2018,mas não entregaram ",2018-03-09 00:00:00,2018-03-09 18:16:02
3b96dc5d43554dd389d4e64a774c91dc,60218eecf87eaeb58657769f328f2726,5,,,2017-09-12 00:00:00,2017-09-13 08:37:42
1733261f54993fe82aef1c2c2454d9c0,5d1aca6ae03324b5398c241b3b402be7,4,excelente! Recomendo,"Recebi antes do prazo, embalagem perfeita. Recomendo.Produto muito bonito.",2018-06-14 00:00:00,2018-06-18 17:38:10
71174191641391b1cbdf5bbebb8ddbe9,7645406942825a748f5db38c177b0a5e,3,,O produto não foi entregue. Tive que retira lo no correio na segunda tentativa porque minguem informou o horário de funcionamento para a retirada do produto. Não fiquei satisfeito com a entrega. ,2018-01-28 00:00:00,2018-01-30 14:12:44
9ddc165fa13ef1d774d7e5321f185f77,12aab7cb25bc6ae86c66cb3e7dc35a76,5,,,2018-01-04 00:00:00,2018-01-04 21:40:33
4557ac44a08e8e27cc4a6a2fb37d8344,ca786c07fdbcd2a6beb42eab64c23a3e,5,,Ótima entrega,2018-03-24 00:00:00,2018-03-26 21:50:21
5c76511e9f54f229ed950958c980a7fa,e750c043ac98c8eb957cb52789f126b0,5,,,2017-02-24 00:00:00,2017-02-25 01:44:06
fe49e817b32604318325531d264b51e0,cd3e9759dc483946db2133168746fddf,5,,,2017-07-08 00:00:00,2017-07-11 19:45:25
28749be4e9f00ad1305d70a22faa6938,4d34da0824213ee7962a5c5ed32b3f51,2,,,2018-02-22 00:00:00,2018-02-23 01:04:51
cd841775a8e6799e7c117fb72318da77,2790c1db6fab421570c3a789c96ffd46,5,,,2017-11-22 00:00:00,2017-11-24 17:36:29
e0170621fe848c043110a9638c37ad93,360d1b0085f85a626f77b5fe558e8ae8,4,,,2018-08-02 00:00:00,2018-08-03 13:50:58
f1b28d8389b384304d4158835b926fac,0452166f3b0d8e378179ecea1efdfe05,5,Excelente produto,,2018-08-15 00:00:00,2018-08-20 12:04:36
cec1a6e47c108f2344abd8a25e7b02cd,e9977cc6d0f97447ef0f4fcc2e082fc8,4,,,2017-02-22 00:00:00,2017-02-25 04:19:33
07c9ec2ce10f6967173c603a2e3c6392,d32fbb7b9c7d393b293c80e66091ee4b,3,,,2017-09-16 00:00:00,2017-09-18 22:41:51
792a8e117cf8aa1a34382436bb75d0c2,3785ffb02b0b201a23df7daf357c271d,4,,Muito bom ,2017-10-08 00:00:00,2017-10-08 19:38:10
049c8284b929c7fa788a9304e3f7a7cd,654236657c61378a35416f08170ff0ad,1,,"Pedi e paguei por dois produtos, recebi um email não tenho como entornar do meu cartao6",2018-02-27 00:00:00,2018-02-28 00:24:38
9593960e209f0e91a1e71c9e8bee043f,b3e2b81932a8bc32dfffd128937c3c5e,5,,,2017-07-11 00:00:00,2017-07-14 02:17:20
3a146d6748a8a1d523f5c0a9e8cc3e45,8ef3801f58da6b652a3082e1fa5b6589,4,,,2018-03-20 00:00:00,2018-03-20 20:52:07
28e1bd96e9f8efc7919e84eedde24997,5fe9874b96028c851e35c1c28aede4c2,3,,"Entrega antes do prazo, produto certinho..porém achei a cadeira meio bamba..mas nada que impacte muito!",2018-01-31 00:00:00,2018-02-01 10:48:22
b88f7135cf846fbf94161fbaf325ceea,132ab6f8e1c86c21b064ee8832129bb1,4,,"Obrigada, o produto chegou antes do prazo e é muito bonito.",2018-08-28 00:00:00,2018-08-29 11:24:35
c12c236c611c2277a7c49bedcb2d5554,27d6233886151ecc1ed368ce120ec5cf,5,,Excelente!!,2018-05-23 00:00:00,2018-05-24 03:35:39
61634761a74ea7da85151cf094e88306,0724cc371750e7fdfe769d2a8bdd5b92,4,,,2018-02-04 00:00:00,2018-02-06 12:32:34
f545e23727c03249b313da893f19b2de,1aa78d3a94e9d8054d63fd230c076bf6,1,,"Fiz o pedido de um violão (+ acessórios ( e recebi uma bateria. Passei horas tentando contato com a loja para que a troca fosse feita, mas nenhuma resposta. NÃO recomendo! ",2017-11-30 00:00:00,2017-11-30 20:31:41
a8cf0ae69badd34710e2f571430c4d74,26c032093452825fab1ef0adcde581ac,5,Revomendo,"Entrega antes do prazo, produto exatamente como está na foto, de qualidade, recomendo.",2018-08-24 00:00:00,2018-08-24 10:16:17
6efa360af67391bedc8f2454aa502494,8304f049f874798b19276d475a0b1851,5,,Ótimo preço eproduto,2017-12-27 00:00:00,2017-12-27 18:33:55
e4418d4f1ad07bf42c9615948320c949,8b50d4c9560cac1625c6fd9f536fc780,5,,,2018-05-04 00:00:00,2018-05-07 13:29:02
ebc9c29d8fde23345b7f177b9c89ad65,c000556923c9e9f96eb1121213f153b0,3,,,2017-11-30 00:00:00,2017-12-01 00:16:37
36ec7beab972a0bd81e25c048195342f,a4b276bd4a9eba543ec90cdf29a67308,2,,Razoável. Achei a manta muito fina.,2017-06-28 00:00:00,2017-06-29 06:27:18
faa37bc9bd65952018be0bb674be9daf,99316aecfb3e31190e43714f7643a49b,5,Entregue! ,Produto foi entregue dentro do prazo e foi mais rápido do que eu pensava! Amei!! ,2018-05-15 00:00:00,2018-05-16 10:14:41
18633f3ccce07cc4c01a203d78c1c2d2,4abd25ff34f0b324cadc39a6529b05c8,2,,"Comprei dois produtos e só recebi um, já enviei dois emails ao vendedor mas ainda não obtive resposta.",2018-04-13 00:00:00,2018-04-14 08:51:35
a0b607355c55f96f976655f6b28f1265,b0200f320613faea21c999a90efa28ab,5,,,2018-02-21 00:00:00,2018-02-24 13:37:17
b2d03e4b730e0b8edb648ecd754a0eef,14e3b02a42f36ad7bdcdc8a0df427be3,4,,"Avaria na embalagem, restante 100%...",2018-04-05 00:00:00,2018-04-07 23:08:05
cd58b3b52d2707cb115de2c429125c5b,4c074254980764fecff977c97ce88c4d,4,,produto tudo em conforme a descrição,2017-12-21 00:00:00,2017-12-27 11:23:16
b3bef9674d4208b07c2313d1a6a62132,38b80ac02e3ce34b306483fc57a33bc5,1,,,2017-03-29 00:00:00,2017-03-29 17:06:08
3b3c4285babc5ada121c163460da6ca2,f97b2bdfbaca9c2f04722d8cbc8cc8a5,1,,,2018-08-17 00:00:00,2018-08-20 22:11:42
78adf4b75add99875af29d70ffcbf878,b2e5be9642d390480c19fbc80e533de6,5,,,2018-05-01 00:00:00,2018-05-02 00:24:20
ebe73d53029c5ffd1c8489f0f46d823e,825c221a4e981f278e9c5ec6ead83a3f,5,,Recebi o produto dentro do prazo.tudo ok,2017-07-11 00:00:00,2017-07-11 19:37:37
7a4b14b79bb1e7d642319bc184206bc1,c4ed5db53397cdd0f24bb4ba48f769f8,5,,"Não tive nenhum problema!!!!
",2017-06-27 00:00:00,2017-06-28 13:27:10
bc815bbe9f2507c6e7872cb73a5e73e5,cd49c5c6f772ac87200f116a7a5499e5,5,,,2017-03-15 00:00:00,2017-03-16 21:34:33
ca4c23aac450c37fef4ef80267af713d,832c61671b530bdc7d56880581bc2146,5,,,2017-09-19 00:00:00,2017-09-20 23:30:06
97859cb375e228277a637a6b9c3c42dd,45881387721786e660460cd8bfcb2010,4,,,2018-05-11 00:00:00,2018-05-11 18:36:27
2b334d5e20dc2c7428516d048ea22c8c,00fc308dd7f0937682698becaa9dcc45,5,,,2018-08-28 00:00:00,2018-08-28 19:59:36
9938b646f8e7e052ef8dd523dd0633cd,233f0d86db908dbeb6c2ae5675b31e71,5,,,2017-11-22 00:00:00,2017-11-23 03:05:47
1d0663f158a109d9c3bdc2c7cf2c8fe4,42769a5163a34297f4458dbccf206b36,5,,Excelente!,2017-09-07 00:00:00,2017-09-07 17:12:11
70ea1ba3386c95c93125d23168d30c1c,c6c96aae858cf470816e5080de363e47,5,Recomendo!!!,Recebi o produto dentro do prazo!!! No dia que chegou ja testei e adorei o produto!!! ,2018-07-24 00:00:00,2018-07-25 11:20:38
1d65ee99944759a8fa17c28fb9b3dd9e,0510f632b86f01064ebbde67deb63bb5,5,Excelente produto.,Excelente produto.,2018-07-05 00:00:00,2018-07-09 00:31:26
86256e6ddb2e7655f62983e30f3683f1,a5dfe2f94a7c8cb55a435a6ed9fc2c12,5,,Parabéns ,2017-05-16 00:00:00,2017-05-19 16:54:09
683a551019f3edf7b15611ab3c1c95db,3a97b29009aa1ec54a67fd256b762b14,5,,,2017-08-23 00:00:00,2017-08-24 18:48:59
d0e393ba4b8737b280accb18203a6c51,9dabd200c58f609f380ecd1e44898086,4,,,2018-06-28 00:00:00,2018-07-02 10:16:04
c1e955ce419fe225bb25a23e9a781e25,c9abb9f3b4b71b87bfbc5645a02cf8cc,2,,"Recebi parte do pedido. Comprei dois cartões de memoria e só recebi um. Também veio outro pacote do mesmo fornecedor, só que com mercadoria errada. No mesmo dia que recebi a mercadoria entrei em conta",2018-04-24 00:00:00,2018-04-25 16:26:16
d368e76f98bfb6e28aed307364d749f6,cdb67b9f52b1b7cd79169a5aae48d7c2,4,,,2018-04-03 00:00:00,2018-04-05 17:40:45
6914c4270aa5623b6fb5993accddf3ad,778d960ed98fe278fca42ee20d002b1f,5,,,2018-05-10 00:00:00,2018-05-11 14:59:16
c2ef1d17ad335476d4f10852afcbbbc0,0d5fb8614978748bcfbef448c8a74a17,5,,,2018-08-16 00:00:00,2018-08-17 23:28:28
aa1350f10b6efa430254b68f51919aa3,4ce0d39282d4d45834a51b1ca7fbb311,3,,"Recebi, mas houve diferenças na orifício da câmera traseira, sensor digital, flash.Ficando fora de centro. ",2018-02-22 00:00:00,2018-02-23 02:13:25
e62f5da8f06207f90573e7da54c5fa0c,29d3f2fc23b7f95b28dbe5e3ef783d93,4,,,2018-08-14 00:00:00,2018-08-15 11:28:30
64cc3a3c459cf8a1d1b07ada1a839696,636f0241ddc83a3b9e37a8088167bd45,5,,,2017-11-04 00:00:00,2017-11-05 16:54:13
036ea03185f9aa593d9cad1335e1acff,faa01b7a24d0ba51d0d0ec652cd9b745,4,,"ainda não foi usado o produto, mas acredito que seja ótimo.",2018-07-26 00:00:00,2018-07-30 12:03:16
490be4744bde20f21619b4720442c716,5662e7f8bbc6abe55e104ac06994a731,1,,,2017-10-19 00:00:00,2017-10-20 16:33:31
cb2ec025f56cc52bd872eb19f435869b,569d43a54c364df5b367ab33e96eacf0,1,,"ainda nao recebi o produto e nao consigo gerar vale para comprar outro.
exijo atenção para meu caso.",2017-11-10 00:00:00,2017-11-13 14:54:23
b1335ab6369036a1935af133cea0b009,0589d8b975f21fea2ad626ea99527911,3,,"Falta entregar o resto dos produtos, dessa vez não demorou, muito da primeira vez demorou um mes e 10. ( vcs deveriam abaixar mais frete de vcs que é muito caro. 
Obrigada",2018-03-08 00:00:00,2018-03-09 12:06:05
feb29a3c7e681b82d1d0493b544973ad,f00c74caaa25430b1fa361c158e8996a,3,,Ainda não tenho opinião sobre a loja. Como posso dizer se recomendo se não recebi o produto? Sei do problema da greve que tivemos e deve ter afetado essa entrega não chegar no prazo. No aguardo.,2018-06-09 00:00:00,2018-06-11 15:06:39
a38ec1acb83b0b74275659195aa24483,ece3ab91bd67ba73563dd0468fc3bde2,2,,,2017-10-12 00:00:00,2017-10-17 20:20:09
22dff40b3b946c8b5081b38342ee9d23,479715da59efdc67c1722f985a94d18c,5,,,2017-09-12 00:00:00,2017-09-12 21:44:38
86ff0cde0953bdecda18ccb33d88a16f,1e2b94b476c8738fbc5aed69524f2da4,5,,,2017-08-25 00:00:00,2017-08-28 15:45:31
4b06f63838461927a2afb7007ee527be,82b1c20e33da405ba22cded4ff91d160,5,,,2018-02-18 00:00:00,2018-02-20 17:46:44
29a8ba259b6e131f5007abf0659a329e,1389d3b1fab26d87e40c382d11a8ac3c,4,,,2018-08-28 00:00:00,2018-08-31 01:51:32
a13a460fb07cf6bd19793b15c3448517,544bad401327a8f0de6786c7ccd73c8b,5,,,2017-05-18 00:00:00,2017-06-04 18:04:48
ca3e9ebf3b0397c515106698dc261c9c,99dde9a4d6ee5c602380551b002ddad7,4,,,2017-09-14 00:00:00,2017-09-15 01:25:42
91a5f42bead2809194d326f13a127b8f,3b9de7cf25713aac3ab7e5cc48d83983,5,,Excelente entrega perfeita tudo ok,2017-08-10 00:00:00,2017-08-12 23:31:57
5ec5e8fafdfbb3e5d8b1d4fa35c2c5a7,f5a1d7fb9cd502618f942b1295676f1b,4,,,2018-01-23 00:00:00,2018-01-24 10:42:31
2f4bd300c6bf3e574d0b8ea22f1b5537,5cc6d864fa9e1a90eaf5207737549ffc,1,,,2017-11-16 00:00:00,2017-11-17 17:27:47
d8bef0bbad507b83d991b958f50b33f3,a162da83b66ff8c619d83b87c1de93b9,1,não recebi,não recebi o produto no prazo previsto,2018-08-23 00:00:00,2018-08-23 19:38:10
d0fc28c356fc7317db44379249015872,f33aa647f08ec9623c76b6212be92333,1,,Não recebi o produto e continuo sem receber o estorno do valor que paguei pro produto.,2017-06-22 00:00:00,2017-06-28 16:29:12
b7fef0c17df4fdd0c0796ba3da858c8f,8d23fb4e17833d8bf866d3ae3481a3cd,5,,,2018-08-01 00:00:00,2018-08-01 16:16:51
a496cb0551524b8175580ef1373710ff,717b5830932c155c67ba3232934a93c5,5,Recomendo,"Esse item recebi no prazo, lacrado e certinho.
O item 2 - balança de vidro veio (totalmente quebrado), estou tentando reclamar via site mas só dá erros",2018-07-29 00:00:00,2018-07-31 15:16:57
80d7246619c6e2cd0af76aad13181a8c,20cae0a28869a4321d8fe372731f80e0,1,," Relogio muito feio! Nada haver com a foto.
 Nao recomendo..... parece relogio de brinquedo.
Aff joguei dinheiro fora",2018-01-27 00:00:00,2018-01-27 20:01:43
27c39c7264b55c7d4bbd29c99dd9cca7,b5eb3252f8e5ded7044d176ed49e2ecb,5,,,2018-06-23 00:00:00,2018-06-23 22:38:05
c02d52a1c2b3c35e5663347b2f4da4d1,5620e57611d71ee82bf1b40183f57bdf,5,,,2018-03-01 00:00:00,2018-03-03 19:59:15
130259da9e391eef7635203a2e744448,d43d694cf81ca89d8e50c6f3c199f0de,3,,,2018-02-16 00:00:00,2018-02-18 12:03:23
7c2e90f1dd4fd440e32977334a4fa99b,5001ef7f5cc08023f39a4f6b7c09b5f5,5,,Ocorreu tudo certo produto muito bom e entregue no prazo,2018-05-22 00:00:00,2018-05-22 23:17:07
ddb3a4c9c0dc5ead130ca903e9806687,943dc313319b98a46f1aa70d59b68715,2,Recomendo sim,Recebi apenas 1 kit de quadros. Estou aguardando pelo outro kit.,2018-07-07 00:00:00,2018-07-08 16:22:03
4fbe5b7fa603dd1c5fa8fe479f864bf5,a6f118bcb8721211afbb36e4a1e63610,5,Ótima ,,2018-08-19 00:00:00,2018-08-19 22:24:52
471a14f900dfc0e51cde48db8a73b114,a5d3eeeb605f6e2ce95e590543148234,5,,,2018-05-16 00:00:00,2018-05-16 21:48:29
447e8f1c1d1f5c33b686abaaef12f1bf,e317f41180b8a6fa3ce86b6fba6ac3fa,5,,,2018-07-06 00:00:00,2018-07-09 16:14:56
1af7ff2a3ede26c804410983350589fb,56430e0b9968b381942760e433583b27,5,,Ótima loja e excelente produto!,2017-03-09 00:00:00,2017-03-10 01:04:02
ecbaf1fce7d2c09bfab46f89065afeaf,a67f04f0a3022835f86664a0070fe36e,5,,,2017-07-27 00:00:00,2017-07-28 16:57:18
73baa1270fbabcd8e7da2044e887eaca,343ee80178e16012130cb0007eac5888,4,,otimo serviço,2017-12-21 00:00:00,2017-12-26 00:16:38
cb44e7ba6bacbf6f348aec2b9ab56790,4f62d593acae92cea3c5662c76122478,5,,,2017-07-22 00:00:00,2017-07-24 12:52:56
ccad2588c789ea03f956010cc255c87a,115cf7c242febcbed832ad6d631db40e,3,,,2017-05-17 00:00:00,2017-05-18 11:15:27
db6d867780c66f7c559ae441a16e8e85,578daeebdebcc19bd2dcba1f6b06b3ce,5,,,2018-06-03 00:00:00,2018-06-05 12:19:23
6e1d6f7414f5d57fd209e40d2284b5f2,13cde3630a835cffb389eee14cbc0e1a,3,,Recebi outro produto pois oque comprei nao consta em estoque. Mas mesmo assim nao tiraram do site.,2018-03-19 00:00:00,2018-03-19 18:33:17
2cd70fb200a30bc211deab67cb24f919,e45620eb46de3b95c078fb17e75db83e,4,Recomendo,"Compra fácil e entrega rápida, só o frete que acho que deveria ter um valor mais baixo",2018-07-12 00:00:00,2018-07-13 14:10:26
154511baf6f24a04b1083646f0953bac,ac8b3ecc5daa5b2d54a81b3ba337bf6f,1,,comprei dois produtos so me entregaram um,2018-03-03 00:00:00,2018-03-05 18:31:52
0802f0705cb37ecdade0747dcd2c1176,0c91c4102d1858f4ced29970f55e54a0,3,,"só a estampa que não é tao viva as cores como a da imagem , mas o produto é bom ",2017-03-08 00:00:00,2017-04-28 17:40:14
477f9d0cc1dc009eda151d0f0dccd698,7b4cc813e327ec14c78f547a763f46b8,3,,,2018-03-30 00:00:00,2018-04-09 22:01:08
cf6c97af468468529a43f61127146053,a7b984cb7dba04216ef3408f9fdc724f,3,,Bom produto de fácil manuseio.,2018-02-28 00:00:00,2018-03-02 18:23:45
4806eb6d31cf9c4bbc51adf84544bee1,848e76f65aa5d3843c356d8a68dfa5b5,4,,,2018-05-12 00:00:00,2018-05-15 11:21:38
8c3d0eecb2cb74051d9b03ea3bd0b2c9,39c438f2a835b25cd51bbd1bed5d089e,5,,Fácil de instalar e prática. ,2018-01-09 00:00:00,2018-01-09 22:01:45
8ab698ec482f239720c1d6bba027efb6,b68a52eb0d8bcd5f784a5f95b98a6cf6,5,,,2018-02-28 00:00:00,2018-03-03 14:00:02
79260994e3ea315b3dd92171821e8cd1,f2120851611e040d268c3be41ac51228,3,,,2017-09-19 00:00:00,2017-09-20 01:02:22
ad15118c0268a0e5187b957c8ffe411a,ced669a0f18cc433701f1011449b80fe,5,,,2018-06-30 00:00:00,2018-07-02 20:25:08
3932906047a7d32bef9f69b580752a3d,338be6220254203898339bb8b6021138,5,Tudo perfeito,Mesmo com a paralisação o produto chegou antes do previsto. E vieram sem nenhum problema,2018-06-01 00:00:00,2018-06-01 09:35:08
5aea605827102143e4b5da512eb7b45e,c0cb48c270009fc128318b2f9eda3bec,5,,,2018-05-05 00:00:00,2018-05-08 01:35:12
b7597ba6e4447f3364fc9885b89aa0d5,faa72e2db68f17d71fa5c725cafc53ad,5,,,2018-04-21 00:00:00,2018-04-24 00:56:17
485171ac850d50070902742218513686,904d1d3bf21a8c56e931f8ac05d284c6,4,,,2018-07-25 00:00:00,2018-08-02 10:36:19
04de8cd3ff7e266fab83809dfb2b35e0,f65681ae52bf95372fcd66c697752f3d,5,Excelente,"Produto muito bom, recomendo.",2018-06-27 00:00:00,2018-06-28 01:58:55
ce38dd91f4b7039a046ebf4da258e2e4,b8fba4dc6ff421731ed01f46c701084a,5,,,2018-01-23 00:00:00,2018-01-24 00:35:14
966ba7467588d007c1e8beb4e2f8d2d6,e68a0761535bd432bb847f4ae7b7b4c0,1,,,2017-12-10 00:00:00,2017-12-31 09:09:58
ace1681ba6adfe10d0403d68170fde8f,0eb43791d78d71f1098d5cb2b46e4c7b,5,,,2017-04-10 00:00:00,2017-04-15 00:15:25
96b7017aa047094ca776e53ef9c8d43b,385408894abaef5ea2b48046ca02f823,5,,,2018-02-28 00:00:00,2018-03-01 11:06:08
038c764684b2d6ceb477b0e298a3f3cd,9e711ba681b09da30750ac0fe7a0cc3b,3,,,2017-10-10 00:00:00,2017-10-11 07:51:46
f7dc89f0482f47559e3698e89ca670bc,a95f8f8384a13be626e06154468a9200,5,,,2018-02-28 00:00:00,2018-03-01 00:45:55
1b578ab0eb622c9f916a47bd9ab1a020,5d9fde36e9b14f9c646577bb073b1486,5,,Excelente,2018-03-01 00:00:00,2018-03-05 14:21:19
9001b13d1c2bceb2b6cef50e1f7a6385,edd3d7495d5177045823010a1f6ac22a,5,,,2018-06-21 00:00:00,2018-06-22 20:02:03
f910d8f0cedf90753a41b3b2f1293f72,3d5857f4fdb1061d247dea2544782580,4,,"Produto de boa qualidade, mas muito caro aqui no Brasil. Como ia demorar para viajar decidi comprar por aqui mesmo...",2017-10-28 00:00:00,2017-10-30 10:22:54
bfc4bd2ed244edc398330d61e883faa1,21c9855588b3946347dcaa1f159edcd8,5,,Estou satisfeita recomendo a todos.,2018-06-07 00:00:00,2018-06-08 01:50:19
dc256d430498cab26574dd73c65f2c44,77e4da3755c479aac3d6f7f2a5e94516,4,,"Se a mesa fosse um pouco mais alta teria mais utilidade ainda. Mas entrega dentro do prazo, r produto correto. ",2018-03-10 00:00:00,2018-03-10 21:10:28
a26a76d45a2ccca2c334b18b600c7832,a820e4b8830258a148d161ba6d8bf419,4,,,2017-06-23 00:00:00,2017-06-27 17:27:58
dd052dfff1d3b48e1c9526fdc3a63533,ad9259e8a14df6ee75201925f28d4a8f,5,,,2017-09-06 00:00:00,2017-09-07 09:50:31
4302817ffcedb32a4499e75244c733f4,dc078338903735916fab84f036188dcc,5,10000000000000,excelente ,2018-04-28 00:00:00,2018-04-28 21:44:11
7845ca2401d4b2acd7e8b505f65ee2d8,2c5871f32e23db4f41bf1c58df2f1bee,5,,Sempre compro no site da lannister e sempre recebo antes do prazo e tudo dentro do esperado.,2017-10-24 00:00:00,2017-10-25 11:24:07
4930703ae4fccd4d2d3b44cf63a9e632,5cf925b116421afa85ee25e99b4c34fb,5,,,2017-03-10 00:00:00,2017-03-13 00:18:46
edcb839ed2c067936d1ee8290ec8d831,b89601b4491425014432a96e02034092,5,,,2018-02-07 00:00:00,2018-02-13 03:22:50
b0178c4529312e59fbc45dfe75b04407,4ed3b57567c08a15c71665d759230b6f,1,,Produto que não atende ao que se propõe e além disso com especificações propostas diferente do entregue,2017-12-24 00:00:00,2017-12-25 12:55:39
f4f1c9efb5471f834743675de207f797,3772bd82db6b988f9a7008bdb3a4b729,4,,,2017-09-07 00:00:00,2017-09-11 13:54:08
1044e7429bdbfc8266c3cc968521b9aa,fa2de0086db43d394d58f69a111f8f69,4,,,2018-06-13 00:00:00,2018-06-13 22:10:12
7032fdbb71142fdae88159ef11632354,1674cd4deb921f97a794a8401ce9017b,5,,,2018-01-05 00:00:00,2018-01-06 00:41:12
0a6ec47c5d78509672e16b95efcff53b,e504f586e9ffc862cad95482af740af4,5,,,2017-05-08 00:00:00,2017-05-08 17:57:57
